30796,,,N6PMI,Lincoln,California,USA,
30797,,,KA1BZE-ND,N Dartmouth,Massachusetts,USA,
30798,,,N4TDX,Titusville,Florida,USA,
30799,,,KJ6IFS,Witter Springs,California,USA,
30802,,,VE6HG,Cochrane,Alberta,Canada,
30803,,,AB8LH,Bloomingdale,Ohio,USA,
30804,,,KB0VLR,Red Wing,Minnesota,USA,
30805,,,KA4HOT,Indianapolis,Indiana,USA,
30806,,,N4MHT,PRINCETON,Kentucky,USA,
30807,,,AA6KY,Ramona,California,USA,
30810,,,W5PEB,Mountain View,Arkansas,USA,
30811,,,KM6CND,Anaheim,California,USA,
30812,,,LU7DZL,Miramar,Buenos Aires,Argentina,
30813,,,W2GSL,Choctaw,Oklahoma,USA,
30814,,,KJ5NL,Plano,Texas,USA,
30815,,,VE3KEA,peterborough,Ontario,Canada,
30818,,,K2SDJ,Lenexa,Kansas,USA,
30819,,,KG5JBC,Azle,Texas,USA,
30820,,,K7SAK,Hillsboro,Oregon,USA,
30821,,,AC2AE,Brooklyn,New York,USA,
30822,,,N1JUX,Oswego,New York,USA,
30823,,,KC3EDN,annapolis,Maryland,USA,
30824,,,VE3ORF-401,Cardinal,Ontario,Canada,
30825,,,KI6APG,Laguna Beach,California,USA,
30826,,,KF7MT,Fullerton,California,USA,
30827,,,W4/4G4S,Chincoteague Island,Virginia,USA,
30828,,,YN1OB,San Diego,California,USA,
30829,,,VE4YSF,Falcon Lake,Manitoba,Canada,
30830,,,VA2HOM,St-Ambroise-de-Kildare,Quebec,Canada,
30831,,,LU8AQL,Caba,Buenos Aires,Argentina,
30832,,,XE1ZYO,ZINACANTEPEC,Mexico,Mexico,
30833,,,KC9RLI,Janesville,Wisconsin,USA,
30834,,,W0QO,Highlands Ranch,Colorado,USA,
30835,,,VE4ZIM,Falcon Lake,Manitoba,Canada,
30836,,,K4IIA,Okeechobee,Florida,USA,
30837,,,VE3ORF-DIG,Cardinal,Ontario,Canada,
30838,,,N1XGH,Chambersburg,Pennsylvania,USA,
30839,,,W9ABA,PINE CITY,Minnesota,USA,
30840,,,AC4AT,Madison,Alabama,USA,
30841,,,XE2CVR,Tijuana,Baja California,Mexico,
30842,,,N6CZX,Rio Vista,California,USA,
30843,,,KD4WMX,Meadowview,Virginia,USA,
30844,,,N5RKO,Saratoga Springs,Utah,USA,
30845,,,KG5BMS,Sugar Land,Texas,USA,
30846,,,K7OZD,Meridian,Idaho,USA,
30848,,,K9NHP,South Sioux City,Nebraska,USA,
30849,,,W9NMM,INDIANAPOLIS,Indiana,USA,
30850,,,KC9OZA,Noble,Illinois,USA,
30851,,,KD9IVD,Auburn,Indiana,USA,
30853,,,KA1UDX-ND,Collegeville,Pennsylvania,USA,
30854,,,AE5JO,San Benito,Texas,USA,
30855,,,KX4AY,Knoxville,Tennessee,USA,
30856,,,W1JCB,Tracy,California,USA,
30858,,,N7NMS,Westernport,Maryland,USA,
30861,,,W0JRG,Saint Peter,Minnesota,USA,
30862,,,KB9MVW,WONDER LAKE,Illinois,USA,
30863,,,AB6ST,Garland,Texas,USA,
30864,,,AD0AM,Manchester,Iowa,USA,
30865,,,VE4ZIM,Falcon Lake,Manitoba,Canada,
30866,,,KC0JIM,Denver,Colorado,USA,
30867,,,W8XJF,Hanover Township,Ohio,USA,
30868,,,KC3FBL,Parkville,Maryland,USA,
30869,,,N9HV,Homosassa,Florida,USA,
30870,,,W0OIC,Dubuque,Iowa,USA,
30872,,,KC5SQD,Missouri City,Texas,USA,
30876,,,WA5BUG,New Braunfels,Texas,USA,
30877,,,KX5P,Sachse,Texas,USA,
30879,,,K7YSH,Sequim,Washington,USA,
30880,,,K5TKR,Fort Worth,Texas,USA,
30881,,,XE1FXT,ATOTONILCO EL ALTO,Jalisco,Mexico,
30882,,,W5MWC,Newalla,Oklahoma,USA,
30883,,,WB8RG,bowling green,Ohio,USA,
30884,,,W8OJ,Punta Gorda,Florida,USA,
30885,,,VA2KLG,Portneuf,Quebec,Canada,
30886,,,HP8HAR,aguadulce,cocle,Panama,
30887,,,W0MTA,Box Elder,South Dakota,USA,
30888,,,KC3ECA,Glenside,Pennsylvania,USA,
30889,,,AE4AN,Newport News,Virginia,USA,
30890,,,K4DPJ,Monroe,North Carolina,USA,
30891,,,N8HRO,Beavercreek,Ohio,USA,
30892,,,W5WX,Amarillo,Texas,USA,
30893,,,N5MBM,Chappell Hill,Texas,USA,
30894,,,KN4EDY,Tuskegee,Alabama,USA,
30895,,,K0PRA,Parker,Colorado,USA,
30897,,,KE0MJE,Clinton,Iowa,USA,
30898,,,WA0D,DFW,Texas,USA,
30899,,,N1LZH,Pittsfield,Massachusetts,USA,
30901,,,K3CNH,Selbyville,Delaware,USA,
30903,,,K5TKR-RPT,Longview,Texas,USA,
30905,,,KM6GZQ,Lehi,Utah,USA,
30906,,,9Y4TT,St. James,Port of Spain,Trinidad and Tobago,
30907,,,N1FDR,Hillsboro,New Hampshire,USA,
30909,,,AB6UI,Torrance,California,USA,
30910,,,PU2LUW,Sorocaba,Sao Paulo,Brazil,
30911,,,K9ORD,Inverness,Illinois,USA,
30912,,,HH2MJF,Petion-Ville,Ouest,Haiti,
30913,,,KE8O,Delaware,Ohio,USA,
30914,,,AI9F,Flora,Illinois,USA,
30915,,,KD8WTL,Charleston,West Virginia,USA,
30916,,,KI6OML,Woodland Hills,California,USA,
30917,,,KA8ITF,GRAND RAPIDS,Michigan,USA,
30918,,,AE5AI,Elgin,Texas,USA,
30919,,,K1NRA,Lakeville,Pennsylvania,USA,
30920,,,KE0JYZ,Milliken,Colorado,USA,
30921,,,KA1VT,Plantsville,Connecticut,USA,
30922,,,W5KNK,Moore,Oklahoma,USA,
30923,,,VE1HPR,Halifax,Nova Scotia,Canada,
30924,,,WB8SQJ,Dorr,Michigan,USA,
30925,,,N8MIN,Weston,West Virginia,USA,
30926,,,TI2JCY,San Jose,San Jose,Costa Rica,
30927,,,W5CEH,Canyon,Texas,USA,
30928,,,K1DVL,Windsor,Connecticut,USA,
30929,,,KE0JHP,douds,Iowa,USA,
30930,,,VE3ZZZ,leamington,Ontario,Canada,
30931,,,W0TX,Golden,Colorado,USA,
30932,,,W0OX,Lakewood,Colorado,USA,
30933,,,CA3IRV,Santiago,RM,Chile,
30935,,,VA2UF,Princeville,Quebec,Canada,
30936,,,HP1COO,Panama,Panama,Panama,
30937,,,N5YBG,San Antonio,Texas,USA,
30938,,,KC1GLK,Great Barrington,Massachusetts,USA,
30939,,,N1JHJ,Concord,New Hampshire,USA,
30940,,,KB1RAJ,Torrington,Connecticut,USA,
30941,,,TI2AMB,San Jose,Alajuelita,Costa Rica,
30943,,,KK6FBS,Lakeside,California,USA,
30944,,,K7TST,Tenino,Washington,USA,
30945,,,W7JCA,Las Vegas,Nevada,USA,
30946,,,W7JPK,HAMILTON,Texas,USA,
30947,,,N9RZR,St. Louis,Missouri,USA,
30948,,,9Y4T,St. James,Port of Spain,Trinidad and Tobago,
30949,,,LU8DZE,La Plata,Buenos Aires,Argentina,
30952,,,WE6DX,San Diego,California,USA,
30953,,,AI5AI,Valley Mills,Texas,USA,
30954,,,PY1USK,Rio de Janeiro,Rio de Janeiro,Brazil,
30955,,,KF7EEM,ardenvoir,Washington,USA,
30956,,,N0QXM,Hoffman,Minnesota,USA,
30957,,,W6JAR,Chula Vista,California,USA,
30958,,,W0REE,Bloomington,Minnesota,USA,
30959,,,W4AZF,Plant City,Florida,USA,
30960,,,K8TIH,Bowling Green,Ohio,USA,
30961,,,K1FFK,adams,Massachusetts,USA,
30962,,,KL4LL,Wasilla,Alaska,USA,
30963,,,N2EUS,Elmira,New York,USA,
30964,,,N8RGO,Mansfield,Ohio,USA,
30965,,,N5XO,Converse,Texas,USA,
30966,,,VE7EGO,Vernon,British Columbia,Canada,
30968,,,W9KRC,Kokomo,Indiana,USA,
30969,,,N9VJ,Wauwatosa,Wisconsin,USA,
30970,,,W5DVG,Austin,Texas,USA,
30971,,,K7JPT,Yuma,Arizona,USA,
30974,,,N9MDS,Wauconda,Illinois,USA,
30975,,,KG8WF,williamsburg,Michigan,USA,
30977,,,K1PN,Durham,Maine,USA,
30978,,,KX4U,Inglis,Florida,USA,
30979,,,K2NPT,Mantoloking,New Jersey,USA,
30981,,,KD5TRI,San Antonio,Texas,USA,
30982,,,WA2STL,Homosassa,Florida,USA,
30983,,,W8CDG,WESTLAND,Michigan,USA,
30984,,,KE0MSU,rochester,Minnesota,USA,
30985,,,N6DXA,Anaheim,California,USA,
30986,,,KG5AWL,Axtell,Texas,USA,
30987,,,W6AFM,San Francisco,California,USA,
30988,,,NO7G,Havre,Montana,USA,
30990,,,K8WF,Lithia Springs,Georgia,USA,
30992,,,KC8LLN,Muskegon,Michigan,USA,
30993,,,VE9JEC,Notre-Dame,New Brunswick,Canada,
30994,,,W6MLE,Carencro,Louisiana,USA,
30995,,,WT8W,Medway,Ohio,USA,
30997,,,N9MRA,Thompsonville,Illinois,USA,
30998,,,KQ6YG,hayward,California,USA,
32051,,,W9/JA1NLU,Arlington Heights,Illinois,USA,
33001,,,WD0ESY,Arvada,Colorado,USA,
33002,,,LU6EI,Miramar,Buenos Aires,Argentina,
33003,,,KA3KDL,Hartsville,South Carolina,USA,
33004,,,N8OCP,Columbus,Ohio,USA,
33006,,,WH2ACT,Lampasas,Texas,USA,
33007,,,W4MDD,Wauchula,Florida,USA,
33008,,,NC4CL,Charlotte,South Carolina,USA,
33009,,,KG4DCX,Hopewell,Virginia,USA,
33014,,,LU5DMP,Mar del Plata,Buenos Aires,Argentina,
33015,,,KB3VPL,Allentown,Pennsylvania,USA,
33016,,,KG5USR,Shreveport,Louisiana,USA,
33017,,,KM4VRK,Bowling Green,Florida,USA,
33020,,,N4EMH,Wauchula,Florida,USA,
33021,,,WB4IVB,Corbin,Kentucky,USA,
33023,,,K2ADA,Anthony,Florida,USA,
33024,,,KC3JUG,Narvon,Pennsylvania,USA,
33028,,,W4CLM,Cartersville,Georgia,USA,
33029,,,KC9LHB,Wisconsin Rapids,Wisconsin,USA,
33030,,,KG6VDX,Hidden valley lake,California,USA,
33031,,,KG0BK,Dubuque,Iowa,USA,
33032,,,W1WRS,Gaylord,Michigan,USA,
33033,,,WB3GNO,Lewes,Delaware,USA,
33034,,,AK4HR,Simpsonville,South Carolina,USA,
33035,,,WQ0A,Saint Peter,Minnesota,USA,
33036,,,K1MJM,Trumbull,Connecticut,USA,
33037,,,KB1MH,Uxbridge,Massachusetts,USA,
33039,,,N4MAV,Check,Virginia,USA,
33040,,,VE4CCC,Grand Marais,Manitoba,Canada,
33041,,,AC8JT,East Liverpool,Ohio,USA,
33042,,,K2WG,East Chatham,New York,USA,
33043,,,WW9S,Lake Forest,Illinois,USA,
33044,,,KE8HZV,North Ridgeville,Ohio,USA,
33045,,,AC5H,Baton Rouge,Louisiana,USA,
33046,,,KM4STL,Maplesville,Alabama,USA,
33047,,,N4YKE,YONKERS,New York,USA,
33048,,,N4YKE,YONKERS,New York,USA,
33049,,,N2MO/R,Oakhurst,New Jersey,USA,
33050,,,KQ5C,Booneville,Kentucky,USA,
33051,,,KL2S,Wasilla,Alaska,USA,
33053,,,WB4CNL,Daphne,Alabama,USA,
33054,,,N4UNO,Longwood,Florida,USA,
33056,,,KD9IPR,Park Falls,Wisconsin,USA,
33057,,,K4RMV,Chandler,Arizona,USA,
33058,,,AF7JW,Show Low,Arizona,USA,
33059,,,WC9V,Lovington,Illinois,USA,
33060,,,W1HAF,Waterford,Connecticut,USA,
33061,,,N8LN,Battle Creek,Michigan,USA,
33062,,,W9OSH,Oshkosh,Wisconsin,USA,
33063,,,W8OF,Lancaster,Ohio,USA,
33064,,,WA5HRO,PLANO,Texas,USA,
33065,,,N9ES,St Louis,Missouri,USA,
33067,,,K9WEN,Osceola,Wisconsin,USA,
33068,,,KJ4FPA,Port Richey,Florida,USA,
33069,,,AK3B,Parkton,Maryland,USA,
33070,,,N1SJK,West Chesterfield,New Hampshire,USA,
33071,,,N2DRP,Jersey City,New Jersey,USA,
33072,,,W0SRC,St. Louis,Missouri,USA,
33073,,,W4BAD,hillsborough,North Carolina,USA,
33075,,,KA1VT,Plantsville,Connecticut,USA,
33076,,,KC2ECR,Manhattan,New York,USA,
33078,,,KE8GUT,Grafton,West Virginia,USA,
33080,,,WB4GAD,OCALA,Florida,USA,
33081,,,VE3BOE,Ottawa,Ontario,Canada,
33082,,,KD4MC,Four Oaks,North Carolina,USA,
33084,,,WA5X,Amarillo,Texas,USA,
33085,,,W6DVI,Rosemead,California,USA,
33086,,,KG5OLD,Spring,Texas,USA,
33088,,,KG7SML,Spanaway,Washington,USA,
33092,,,KE5HKH,Amarillo,Texas,USA,
33094,,,W9SBA,Rockford,Illinois,USA,
33095,,,HP3EGD,David Chiriqui,Panama Rep de Panama,Panama,
33096,,,K2JMJ,Larchmont,New York,USA,
33098,,,N2JFL,Brick,New Jersey,USA,
33101,,,KD2DVW,Bridgeton,New Jersey,USA,
33102,,,K4KSA,Seminole,Florida,USA,
33104,,,KC9KQ,Platteville,Wisconsin,USA,
33105,,,KD9GUV,Scottsburg,Indiana,USA,
33106,,,KK6HQT,Petaluma,California,USA,
33107,,,AD6KG,Oakland,California,USA,
33108,,,KE4MDJ,Tampa,Florida,USA,
33109,,,LU8WDJ,El Hoyo,Chubut,Argentina,
33110,,,N7MUE,Huachuca City,Arizona,USA,
33111,,,HP2BWJ,COLON,colon,Panama,
33112,,,HP1CDW,Panama,Panama,Panama,
33114,,,W4IOD,Stamping Ground,Kentucky,USA,
33115,,,WD4IZL,Cary,North Carolina,USA,
33116,,,W5TXR,Columbus AFB,Mississippi,USA,
33117,,,KB7ICI,Severn,Maryland,USA,
33119,,,N8JRG,Battle Creek,Michigan,USA,
33120,,,K6RDH,Pomona,California,USA,
33123,,,K6ODS,Linden,California,USA,
33124,,,KB9FHJ,Gurnee,Illinois,USA,
33125,,,KB9VQ,Jupiter,Florida,USA,
33126,,,W4RUS,Alexandria,Virginia,USA,
33130,,,W4DCA,Dobson,North Carolina,USA,
33131,,,K0BAN,Evans,Colorado,USA,
33134,,,NB3Y,Columbus,Montana,USA,
33136,,,AG7LF,Oak Harbor,Washington,USA,
33138,,,AA4CB,Deltona,Florida,USA,
33140,,,WE4EW,Decatur,Alabama,USA,
33141,,,WI5O,New Braunfels,Texas,USA,
33142,,,KC3HMA,Easton,Maryland,USA,
33143,,,KD4RJN,Ashland,Virginia,USA,
33145,,,K6THQ,West Covina,California,USA,
33146,,,K5CAB,Weatherford,Texas,USA,
33147,,,VA3JXP,Toronto,Ontario,Canada,
33148,,,W8CSX,GLADWIN,Michigan,USA,
33149,,,WD8MNX,Detroit,Michigan,USA,
33150,,,AC4A,Greensboro,North Carolina,USA,
33151,,,N3VUZ,Porter,Texas,USA,
33152,,,KM4EDS,Oneonta,Alabama,USA,
33154,,,N5PKL,Laredo,Texas,USA,
33156,,,W4DHX,Largo,Florida,USA,
33160,,,N6PG,San Diego,California,USA,
33161,,,NC3C,Maple Valley,Washington,USA,
33162,,,N8ASH,Dublin,Ohio,USA,
33163,,,WB0VAK,Owatonna,Minnesota,USA,
33164,,,KE8HAS,Lakeside,Michigan,USA,
33165,,,HK6RM,Manizales,Caldas,Colombia,
33166,,,AB3TY,Kintnersville,Pennsylvania,USA,
33169,,,KC0HJG,Higginsville,Missouri,USA,
33170,,,KJ6ZEB,Paradise,California,USA,
33171,,,W0JPJ,Moorhead,Minnesota,USA,
33172,,,VE6CV,Lethbridge,Alberta,Canada,
33173,,,N8BRO,Pontiac,Michigan,USA,
33174,,,VE7IHL,Nelson,British Columbia,Canada,
33175,,,KN4ILH,Churchville,Virginia,USA,
33176,,,KI7BCT,Duchesne,Utah,USA,
33177,,,K7JRP,Minot,North Dakota,USA,
33178,,,NS6V,Yucca Valley,California,USA,
33179,,,W8COP,Rose City,Michigan,USA,
33180,,,K7ATV,Salem,Oregon,USA,
33182,,,N2DOW,Kirkville,New York,USA,
33183,,,N4POW,Powhatan,Virginia,USA,
33184,,,N6OA,Palatka,Florida,USA,
33185,,,AK4FN,Fredonia,Kentucky,USA,
33186,,,WP4X,PONCE,PUERTO RICO,USA,
33187,,,AE5SN,Green Bay,Wisconsin,USA,
33189,,,WW6JR,Oakland,California,USA,
33191,,,W2MIX,Phoenix,Arizona,USA,
33192,,,W4RPD,Holly Hill,Florida,USA,
33193,,,KI4EFQ,Palm Coast,Florida,USA,
33195,,,W5CJR,Hattiesburg,Mississippi,USA,
33196,,,KD6CYY,San Diego,California,USA,
33197,,,KX7P,Lake Havasu City,Arizona,USA,
33198,,,KD2OVM,Brooklyn,New York,USA,
33199,,,KB3FHS,Towanda,Pennsylvania,USA,
33202,,,W8BNZ,Benzonia,Michigan,USA,
33204,,,K9KZR,Peotone,Illinois,USA,
33206,,,W7CTH,Twin Falls,Idaho,USA,
33207,,,N8LPQ,Toledo,Ohio,USA,
33208,,,KD4LNQ,Geeneville,Tennessee,USA,
33209,,,KC7ARS,Minden,Nevada,USA,
33210,,,KB7SQS,Twin Falls,Idaho,USA,
33211,,,9Z4JC,Arima,Arima,Trinidad and Tobago,
33212,,,KD9IWV,eldorado,Illinois,USA,
33213,,,KC7ARS-LT,Minden,Nevada,USA,
33214,,,KF5ULI,Leslie,Arkansas,USA,
33216,,,N4DFQ,Somerset,Kentucky,USA,
33217,,,KE8BCR,Grove City,Ohio,USA,
33218,,,KB0WET,BELTON,Missouri,USA,
33219,,,KM4UUO,Adairsville,Georgia,USA,
33220,,,N6PBC,Pinole,California,USA,
33221,,,N0KP,Shakopee,Minnesota,USA,
33222,,,KA0DIZ,Superior,Nebraska,USA,
33223,,,HQ1LEO,Tegucigalpa,francisco morazan,Honduras,
33224,,,NR6AM,San Diego,California,USA,
33225,,,KT4QF,Tracy City,Tennessee,USA,
33226,,,KB3LJB,Nottingham,Pennsylvania,USA,
33228,,,KW7GLS,Anacortes,Washington,USA,
33229,,,W4PHJ,Vero beach,Florida,USA,
33231,,,W4POX,Portsmouth,Virginia,USA,
33232,,,KD7NHC,Wellington,Nevada,USA,
33233,,,KF5F,Killeen,Texas,USA,
33234,,,W5LHG,Blanchard,Oklahoma,USA,
33235,,,WM7P,Livermore,California,USA,
33236,,,N2DRP,Jersey City,New Jersey,USA,
33239,,,AF5PL-DAVE,Bulverde,Texas,USA,
33240,,,AB6MM,Norwalk,California,USA,
33241,,,W5YYA,Leonard,Texas,USA,
33243,,,KC9QQO,OCEANSIDE,California,USA,
33245,,,N1JGR,Plainville,Connecticut,USA,
33246,,,W0TTY,SEATTLE,Washington,USA,
33247,,,N0UL,Saint Peter,Minnesota,USA,
33248,,,W4ZXE,Boca Raton,Florida,USA,
33249,,,K5TKR-ND2,Fort Worth,TX,USA,
33250,,,WA6QQW,Ranchita,California,USA,
33251,,,WE6ER,Mission Viejo,California,USA,
33254,,,AB9LS,Pittsburg,Illinois,USA,
33255,,,W6EZE,Moss Beach,California,USA,
33256,,,KN4GZX,MCDonald,Tennessee,USA,
33257,,,N0KCK,Andover,Minnesota,USA,
33258,,,N8GDX,Howell,Michigan,USA,
33260,,,KE0KMG,Trenton,Missouri,USA,
33261,,,WA2JID,Vestal,New York,USA,
33262,,,KB9FHJ,Gurnee,Illinois,USA,
33263,,,N3PDT,Kansas City,Missouri,USA,
33264,,,AG7AD,Great Fall's,Montana,USA,
33265,,,W4WWS,Paducah,Kentucky,USA,
33266,,,K9NXS,Kingwood,Texas,USA,
33267,,,VE2MBT,Amos,Quebec,Canada,
33268,,,AK4R,Pulaski,Tennessee,USA,
33269,,,W4AAQ,Front Royal,Virginia,USA,
33270,,,K5IJX,Purvis,Mississippi,USA,
33271,,,K1CSM,Mandeville,Louisiana,USA,
33272,,,AK4R,Pulaski,Tennessee,USA,
33273,,,N8NQP,Surprise,Arizona,USA,
33274,,,WW8GM,Detroit,Michigan,USA,
33275,,,KF6WTC,Portland,Oregon,USA,
33276,,,W7SGK,Columbia,Kentucky,USA,
33277,,,W3VLG,Charles Town,West Virginia,USA,
33278,,,VE7LTW,Kamloops,British Columbia,Canada,
33281,,,VE2PJE,victoriaville,Quebec,Canada,
33282,,,AF5XP,Sulphur,Louisiana,USA,
33283,,,N0BJN,Little Falls,Minnesota,USA,
33284,,,N4SYH,AFTON,Virginia,USA,
33285,,,KY4UE,Oakland,Kentucky,USA,
33286,,,NM5BB,Los Alamos,New Mexico,USA,
33287,,,KG5BXX,El Paso,Texas,USA,
33288,,,HP1CDW/1,Panama,Panama,Panama,
33289,,,KG5RDF,Coppell,Texas,USA,
33290,,,WB0PUO,Hobbs,New Mexico,USA,
33291,,,W0JDM,Dittmer,Missouri,USA,
33293,,,LU5DMT,TORTUGUITAS,BUENOS AIRES,Argentina,
33294,,,AB4CT,Jackson,Tennessee,USA,
33295,,,N2MET,BELLE MEAD,New Jersey,USA,
33296,,,AF7YV,Hood River,Oregon,USA,
33298,,,KE8EMD,Columbus,Ohio,USA,
33299,,,KA7SON,Naches,Washington,USA,
33301,,,WE5Z,Norman,Oklahoma,USA,
33302,,,W9DHI,Cedarburg,Wisconsin,USA,
33303,,,K6PIN,West Covina,California,USA,
33304,,,AL6F,North Pole,Alaska,USA,
33305,,,KD2MDV,Brooklyn,New York,USA,
33306,,,W0ERH,Overland Park,Kansas,USA,
33307,,,KE4YHE,Zephyrhills,Florida,USA,
33308,,,N8KDR,mecosta,Michigan,USA,
33309,,,KM6RNZ,WEAVERVILLE,California,USA,
33310,,,WQ0A,Saint Peter,Minnesota,USA,
33312,,,N6RVI,Spring Valley,California,USA,
33313,,,N9WSQ,Dakota,Illinois,USA,
33314,,,KI7SEY,Renton,Washington,USA,
33315,,,VE3YSN,MISSISSAUGA,Ontario,Canada,
33317,,,N2DJS,Cheektowaga,New York,USA,
33318,,,XE2LAT,GUERRERO,Tamaulipas,Mexico,
33319,,,WR8ABC,Lakewood,Ohio,USA,
33320,,,WB5QFM,shreveport,Louisiana,USA,
33321,,,KK6BXP,Fairfield,California,USA,
33322,,,AC2BK,Sewell,New Jersey,USA,
33323,,,KN4JHG,Winter Springs,Florida,USA,
33324,,,KM6ENA,El Cajon,California,USA,
33325,,,N4SFU,Twin City,Georgia,USA,
33326,,,KC0KW,Olathe,Kansas,USA,
33327,,,NA4IE,Jonesborough,Tennessee,USA,
33328,,,KB9ON,Plainfield,Illinois,USA,
33329,,,AB8RL,SCOTT DEPOT,West Virginia,USA,
33331,,,KE5RAD,Kingwood,Texas,USA,
33335,,,K6PIN,West Covina,California,USA,
33336,,,W7BOB,Donnelly,Idaho,USA,
33337,,,K6VOR,Bethel,Connecticut,USA,
33339,,,AA4VO,Lewisburg,Kentucky,USA,
33340,,,KB3WJH,Grasonville,Maryland,USA,
33341,,,W9DSW,MUNCIE,Indiana,USA,
33342,,,KE6TIV,Santa Rosa,California,USA,
33343,,,K8ENT,Grand Rapids,Michigan,USA,
33346,,,N0KP,Shakopee,Minnesota,USA,
33347,,,AC9F,Iola,Wisconsin,USA,
33348,,,KE0MOQ,Pueblo West,Colorado,USA,
33350,,,W7ECA,Great Falls,Montana,USA,
33351,,,W7ECA,Great Falls,Montana,USA,
33352,,,W3KWH,Carnegie,Pennsylvania,USA,
33354,,,LU7AV,Buenos Aires,CABA,Argentina,
33355,,,W9AH,Manitowoc,Wisconsin,USA,
33356,,,K9WZB,Lake Havasu City,Arizona,USA,
33357,,,AA9MQ,Auburn,Washington,USA,
33358,,,N8ZA,mount clemens,Michigan,USA,
33359,,,N4LED,Conover,North Carolina,USA,
33360,,,W2GSA,Tinton Falls,New Jersey,USA,
33361,,,KC5VKG,Iola,Kansas,USA,
33362,,,KD0NBF,Overland Park,Kansas,USA,
33363,,,VA7WLR,TERRACE,British Columbia,Canada,
33364,,,W8GBL,Mount Gilead,Ohio,USA,
33365,,,KX7P,Lake Havasu City,Arizona,USA,
33366,,,WJ0L,St. Cloud,Minnesota,USA,
33367,,,AD7NY,Milwaukie,Oregon,USA,
33369,,,N9UPC,Baldwin,Wisconsin,USA,
33370,,,LU9JMG,Concepcion del Uruguay,Entre Rios,Argentina,
33371,,,WB9UBF,Fort Wayne,Indiana,USA,
33372,,,K0GIO,Staten Island,New York,USA,
33373,,,WA0UIG,Robins,Iowa,USA,
33374,,,VE1DFG,Halifax,Nova Scotia,Canada,
33375,,,KA7CTM,Aurora,Colorado,USA,
33377,,,W4BOF,Okeechobee,Florida,USA,
33378,,,K6KA,Woodbury,Tennessee,USA,
33381,,,WA1PMA,Ocala,Florida,USA,
33382,,,WA5AAA,Houston,Texas,USA,
33383,,,KR0N,Council Bluffs,Iowa,USA,
33385,,,N8YMT/R,Columbus,Ohio,USA,
33386,,,KI7VAF,Surprise,Arizona,USA,
33388,,,KI7VFW,Vancouver,Washington,USA,
33389,,,N4LMC,Lookout Mountain,Georgia,USA,
33391,,,K9EYZ,Vancleave,Mississippi,USA,
33392,,,KE8DZK,Port Clinton,Ohio,USA,
33393,,,KA1OA,Great Barrington,Massachusetts,USA,
33394,,,W5CWT,Henderson,Texas,USA,
33395,,,K2IQ,Utica,New York,USA,
33396,,,K6PIN,West Covina,California,USA,
33397,,,N3TAL,Clinton,Maryland,USA,
33398,,,WA7LRL,Yuma,Arizona,USA,
33401,,,WN6LNZ,LOS ANGELES,California,USA,
33404,,,W5NZK,Live Oak,Texas,USA,
33405,,,N4HZX,Frankfort,Kentucky,USA,
33406,,,AE5RU,Batesville,Arkansas,USA,
33407,,,WR0MG,Coffeyville,Kansas,USA,
33408,,,KB4AIL,Miami,Florida,USA,
33409,,,W0MMI,Colorado Springs,Colorado,USA,
33410,,,KI6BGE,Torrance,California,USA,
33412,,,W4ANY,rock island,Tennessee,USA,
33413,,,AI6VT,Covina,California,USA,
33414,,,W7BOK,Grass Valley,California,USA,
33415,,,K6SYV,Santa Ynez,California,USA,
33416,,,KG6YDE,Salinas,California,USA,
33417,,,KS1R,Phippsburg,Maine,USA,
33418,,,W7DPX,Bandon,Oregon,USA,
33419,,,AJ7T,Gilbert,Arizona,USA,
33420,,,WA6GDF,Mohave Valley,Arizona,USA,
33421,,,WB0KWJ,Petersburg,Michigan,USA,
33422,,,N6UTC,Long Beach,California,USA,
33423,,,W5PFR,Raymond,Mississippi,USA,
33424,,,N6GMT,Santa Ana,California,USA,
33425,,,K8UO,Mount Clemens,Michigan,USA,
33426,,,KU0S,Blue Springs,Missouri,USA,
33427,,,KI7WOE,Shelton,Washington,USA,
33429,,,N9HBN,St Croix Falls,Wisconsin,USA,
33430,,,K6PIN,West Covina,California,USA,
33431,,,KD9GNW,Logansport,Indiana,USA,
33432,,,W6WPT,West Point,California,USA,
33433,,,N8YMT,Thornville,Ohio,USA,
33434,,,N9STS,columbia city,Indiana,USA,
33435,,,N6AHB,Porter,Texas,USA,
33436,,,K8SG,Grand Rapids,Michigan,USA,
33437,,,N9DLB,FREEPORT,Illinois,USA,
33440,,,KJ4YOB,Orlando,Florida,USA,
33441,,,K2EPD,WAYSIDE,New Jersey,USA,
33442,,,AB8YG,Prescott,Michigan,USA,
33443,,,W2CSW,STATEN ISLAND,New York,USA,
33444,,,KC8I,Denver,Colorado,USA,
33445,,,KI7VLP,Henderson,Nevada,USA,
33447,,,N2EHN,Staten Island,New York,USA,
33448,,,WB9EEH,Ocala,Florida,USA,
33449,,,KY4WE,Somerset,Kentucky,USA,
33450,,,K5ROK,Minden,Louisiana,USA,
33452,,,VE2RMK,Montreal,Quebec,Canada,
33453,,,KC1JHH,Randolph,Massachusetts,USA,
33454,,,HP3EGD/1,David,Chiriqui,Panama,
33455,,,K6PIN,West Covina,California,USA,
33456,,,KC5EZZ,San Angelo,Texas,USA,
33457,,,KC7ZIE,Las Vegas,Nevada,USA,
